
master;r18381017;bus;аўтавакзал Ліда — Воранава;автовокзал Лида — Вороново;
route;r18381016;bus;аўтавакзал Ліда — Воранава;автовокзал Лида — Вороново;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18381015;bus;Воранава — аўтавакзал Ліда;Вороново — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18381014;bus;аўтавакзал Ліда — Воранава;автовокзал Лида — Вороново;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|прыпынкі ідуць не паслядоўна|прыпынак далёка ад платформы: 5711.4 м ("Колышкі")|прыпынак далёка ад платформы: 5708.2 м ("Юравічы")|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18381013;bus;Воранава — аўтавакзал Ліда;Вороново — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18381012;bus;аўтавакзал Ліда — Воранава;автовокзал Лида — Вороново;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|прыпынак не належыць маршруту|прыпынкі ідуць не паслядоўна|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18381011;bus;Воранава — аўтавакзал Ліда;Вороново — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|прыпынак не належыць маршруту|прыпынкі ідуць не паслядоўна|прыпынак далёка ад платформы: 10696.1 м ("Жырмуны")|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'

master;r18384808;bus;аўтавакзал Ліда — Геранёны;автовокзал Лида — Геранёны;
route;r18384807;bus;аўтавакзал Ліда — Геранёны;автовокзал Лида — Геранёны;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18384806;bus;Геранёны — аўтавакзал Ліда;Геранёны — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'

master;r18420184;bus;аўтавакзал Ліда — Далёкія;автовокзал Лида — Далекия;
route;r18420183;bus;аўтавакзал Ліда — Далёкія;автовокзал Лида — Далекие;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18420182;bus;Далёкія — аўтавакзал Ліда;Далекие — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'

master;r18447123;bus;аўтавакзал Ліда — Дворчышча;автовокзал Лида — Дворище;
route;r18447122;bus;аўтавакзал Ліда — Дворчышча;автовокзал Лида — Дворище;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18447121;bus;Дворчышча — аўтавакзал Ліда;Дворище — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'

master;r18447145;bus;аўтавакзал Ліда — Дзітва Пас;автовокзал Лида — Дитва Пос;
route;r18447144;bus;аўтавакзал Ліда — Дзітва Пас;автовокзал Лида — Дитва Пос;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18447143;bus;Дзітва Пас — аўтавакзал Ліда;Дитва Пос — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18447142;bus;аўтавакзал Ліда — Дзітва Пас;автовокзал Лида — Дитва Пос;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18447141;bus;Дзітва Пас — аўтавакзал Ліда;Дитва Пос — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'

master;r18451110;bus;аўтавакзал Ліда — Дакудава;автовокзал Лида — Докудово;
route;r18451109;bus;аўтавакзал Ліда — Дакудава;автовокзал Лида — Докудово;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|прыпынкі ідуць не паслядоўна|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18451108;bus;Дакудава — аўтавакзал Ліда;Докудово — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18451107;bus;аўтавакзал Ліда — Дакудава;автовокзал Лида — Докудово;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18451106;bus;Дакудава — аўтавакзал Ліда;Докудово — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'

master;r18461718;bus;аўтавакзал Ліда — Яўсеевічы;автовокзал Лида — Евсеевичи;
route;r18461717;bus;аўтавакзал Ліда — Яўсеевічы;автовокзал Лида — Евсеевичи;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18461716;bus;Яўсеевічы — аўтавакзал Ліда;Евсеевичи — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|прыпынкі ідуць не паслядоўна|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'

master;r18473593;bus;аўтавакзал Ліда — аўтакасса Жалудок;автовокзал Лида — автокасса Желудок;
route;r18473592;bus;аўтавакзал Ліда — аўтакасса Жалудок;автовокзал Лида — автокасса Желудок;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18473591;bus;аўтакасса Жалудок — аўтавакзал Ліда;автокасса Желудок — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|прыпынак далёка ад платформы: 82.5 м ("Радзівонішкі")|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18473590;bus;аўтавакзал Ліда — аўтакасса Жалудок;автовокзал Лида — автокасса Желудок;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18473589;bus;аўтакасса Жалудок — аўтавакзал Ліда;автокасса Желудок — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|прыпынак далёка ад платформы: 82.5 м ("Радзівонішкі")|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'

master;r18476836;bus;аўтавакзал Ліда — Жэмыслаўль;автовокзал Лида — Жэмыславль;
route;r18476833;bus;аўтавакзал Ліда — Жэмыслаўль;автовокзал Лида — Жэмыславль;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|way не паслядоўныя|way занадта разарваны|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18476832;bus;Жэмыслаўль — аўтавакзал Ліда;Жэмыславль — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'

master;r18491940;bus;аўтавакзал Ліда — аўтакасса Забалаць;автовокзал Лида — автокасса Заболоть;
route;r18491939;bus;аўтавакзал Ліда — аўтакасса Забалаць;автовокзал Лида — автокасса Заболоть;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18491938;bus;аўтакасса Забалаць — аўтавакзал Ліда;автокасса Заболоть — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18491937;bus;аўтавакзал Ліда — аўтакасса Забалаць;автовокзал Лида — автокасса Заболоть;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|way не паслядоўныя|way занадта разарваны|прыпынак не належыць маршруту|прыпынкі ідуць не паслядоўна|не супадае колькасць: 19 прыпынкаў і 18 платформаў|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18491936;bus;аўтакасса Забалаць — аўтавакзал Ліда;автокасса Заболоть — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18491935;bus;аўтавакзал Ліда — аўтакасса Забалаць;автовокзал Лида — автокасса Заболоть;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18491934;bus;аўтакасса Забалаць — аўтавакзал Ліда;автокасса Заболоть — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'

master;r18500391;bus;аўтавакзал Ліда — аўтастанцыя Іўе;автовокзал Лида — автостанция Ивье;
route;r18500388;bus;аўтавакзал Ліда — аўтастанцыя Іўе;автовокзал Лида — автостанция Ивье;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18500385;bus;аўтастанцыя Іўе — аўтавакзал Ліда;автостанция Ивье — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18500390;bus;аўтавакзал Ліда — аўтастанцыя Іўе;автовокзал Лида — автостанция Ивье;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18500387;bus;аўтавакзал Ліда — аўтастанцыя Іўе;автовокзал Лида — автостанция Ивье;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|прыпынак далёка ад платформы: 1150.8 м ("Дуброўня")|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18500389;bus;аўтастанцыя Іўе — аўтавакзал Ліда;автостанция Ивье — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18500386;bus;аўтавакзал Ліда — аўтастанцыя Іўе;автовокзал Лида — автостанция Ивье;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|прыпынак далёка ад платформы: 1150.8 м ("Дуброўня")|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18500384;bus;аўтастанцыя Іўе — аўтавакзал Ліда;автостанция Ивье — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'

master;r18504179;bus;аўтавакзал Ліда — Крывічы;автовокзал Лида — Кривичи;
route;r18504178;bus;аўтавакзал Ліда — Крывічы;автовокзал Лида — Кричиви;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18504177;bus;Крывічы — аўтавакзал Ліда;Кривичи — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|прыпынак далёка ад платформы: 94.8 м ("Залейкі")|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'

master;r18508517;bus;аўтавакзал Ліда — Крупава;автовокзал Лида — Крупово;
route;r18508516;bus;аўтавакзал Ліда — Крупава;автовокзал Лида — Крупово;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18508515;bus;Крупава — аўтавакзал Ліда;Крупово — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18508514;bus;аўтавакзал Ліда — Крупава;автовокзал Лида — Крупово;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18508513;bus;Крупава — аўтавакзал Ліда;Крупово — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'

master;r18540536;bus;аўтавакзал Ліда — Левашы;автовокзал Лида — Леваши;
route;r18540535;bus;аўтавакзал Ліда — Левашы;автовокзал Лида — Леваши;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18540534;bus;Левашы — аўтавакзал Ліда;Левашы — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18540533;bus;аўтавакзал Ліда — Левашы;автовокзал Лида — Леваши;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18540532;bus;Левашы — аўтавакзал Ліда;Левашы — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18540531;bus;аўтавакзал Ліда — Левашы;автовокзал Лида — Леваши;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18540530;bus;Левашы — аўтавакзал Ліда;Левашы — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'

master;r18570501;bus;аўтавакзал Ліда — Любары;автовокзал Лида — Люборы;
route;r18570500;bus;аўтавакзал Ліда — Любары;автовокзал Лида — Люборы;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|way не паслядоўныя|way занадта разарваны|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18570499;bus;Любары — аўтавакзал Ліда;Люборы — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|way не паслядоўныя|way занадта разарваны|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'

master;r18574213;bus;аўтавакзал Ліда — Мажэйкава;автовокзал Лида — Можейково;
route;r18574212;bus;аўтавакзал Ліда — Мажэйкава;автовокзал Лида — Можейково;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18574211;bus;Мажэйкава — аўтавакзал Ліда;Можейково — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'

master;r18610105;bus;аўтавакзал Ліда — аўтавакзал Астравец;автовокзал Лида — автовокзал Островец;
route;r18610104;bus;аўтавакзал Ліда — аўтавакзал Астравец;автовокзал Лида — автовокзал Островец;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18610103;bus;аўтавакзал Астравец — аўтавакзал Ліда;автовокзал Островец — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'

master;r18611158;trolleybus;Тралейбус №79 - ДС Ангарская-4 - Станцыя метро «Магілёўская»;Троллейбус №79 - ДС Ангарская-4 - Станция метро «Могилёвская»;
route;r18611157;trolleybus;Тралейбус №79 - ДС Ангарская-4 - Станцыя метро «Магілёўская»;Троллейбус №79 - ДС Ангарская-4 - Станция метро «Могилёвская»;непатрэбны 'description'|у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Тралейбус №79"|назва 'name:ru' майстар-маршруту не "Тролейбус №79"
route;r18611156;trolleybus;Тралейбус №79 - Станцыя метро «Магілёўская» - ДС Ангарская-4;Троллейбус №79 - Станция метро «Могилёвская» - ДС Ангарская-4;непатрэбны 'description'|у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Тралейбус №79"|назва 'name:ru' майстар-маршруту не "Тролейбус №79"

master;r18611386;trolleybus;Тралейбус №50 - ДС Лошыца-2 - Станцыя метро Аўтазаводская;Троллейбус №50 - ДС Лошица-2 - Станция метро Автозаводская;
route;r18611384;trolleybus;Тралейбус №50 - ДС Лошыца-2 - Станцыя метро Аўтазаводская;Троллейбус №50 - ДС Лошица-2 - Станция метро Автозаводская;непатрэбны 'description'|у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|прыпынак "праезд Галадзеда": не знойдзены 'trolleybus'|назва 'name:be' майстар-маршруту не "Тралейбус №50"|назва 'name:ru' майстар-маршруту не "Тролейбус №50"
route;r18611385;trolleybus;Тралейбус №50 - Станцыя метро Аўтазаводская - ДС Лошыца-2;Троллейбус №50 - Станция метро Автозаводская - ДС Лошица-2;непатрэбны 'description'|у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Тралейбус №50"|назва 'name:ru' майстар-маршруту не "Тролейбус №50"

master;r18612258;trolleybus;Тралейбус №65 - ДС Кунцаўшчына - ДС Дражня;Троллейбус №65 - ДС Кунцевщина - ДС Дражня;
route;r18612256;trolleybus;Тралейбус №65 - ДС Дражня - ДС Кунцаўшчына;Троллейбус №65 - ДС Дражня - ДС Кунцевщина;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Тралейбус №65"|назва 'name:ru' майстар-маршруту не "Тролейбус №65"
route;r18612257;trolleybus;Тралейбус №65 - ДС Кунцаўшчына - ДС Дражня;Троллейбус №65 - ДС Кунцевщина - ДС Дражня;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Тралейбус №65"|назва 'name:ru' майстар-маршруту не "Тролейбус №65"

master;r18612747;bus;Аўтобус №89- ДС Уручча-4 - Стадыён школы №2;Автобус №89 - ДС Уручье-4 - Стадион школы №2;
route;r18612743;bus;Аўтобус №89- ДС Уручча-4 - Стадыён школы №2;Автобус №89 - ДС Уручье-4 - Стадион школы №2;у 'name:be' неправільны злучок "- "|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Аўтобус №89"|назва 'name:ru' майстар-маршруту не "Aвтобус №89"
route;r18612744;bus;Аўтобус №89 - Стадыён школы №2 - ДС Уручча-4;Автобус №89 - Стадион школы №2 - ДС Уручье-4;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Аўтобус №89"|назва 'name:ru' майстар-маршруту не "Aвтобус №89"

master;r18612748;bus;Аўтобус №117 - ДС Уручча-4 - Школа №2;Автобус №117 - ДС Уручье-4 - Школа №2;
route;r18612741;bus;Аўтобус №117 - ДС Уручча-4 - Школа №2;Автобус №117 - ДС Уручье-4 - Школа №2;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Аўтобус №117"|назва 'name:ru' майстар-маршруту не "Aвтобус №117"
route;r18612742;bus;Аўтобус №117 - Школа №2 - ДС Уручча-4;Автобус №117 - Школа №2 - ДС Уручье-4;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Аўтобус №117"|назва 'name:ru' майстар-маршруту не "Aвтобус №117"

master;r18636259;bus;аўтавакзал Ліда — Пашунцы;автовокзал Лида — Пашунцы;
route;r18636258;bus;аўтавакзал Ліда — Пашунцы;автовокзал Лида — Пашунцы;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r18636257;bus;Пашунцы — аўтавакзал Ліда;Пашунцы — автовокзал Лида;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'

master;r18640206;bus;аўтавакзал Ліда — Пеляса;автовокзал Лида — Пелеса;
route;r18640205;bus;аўтавакзал Ліда — Пеляса;автовокзал Лида — Пелеса;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
